cog_id	sample_date	lineage	plot_category
TFCI-2705BEF	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705DDA	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705C19	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705D07	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705E40	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C67E	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705E5F	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27018DD	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705DAD	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705D43	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DBF6	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DBBA	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DBBA	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DBC9	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270539C	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DBAB	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DBAB	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701767	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705DCB	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270180A	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701864	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270536F	2021-01-21	B.1.177	B.1.177-like
TFCI-27017D0	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27018FB	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27017A3	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27015E5	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701943	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701785	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27017FE	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27017B2	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27018BF	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DE0C	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705D70	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701758	2021-01-21	B.1.408	B.1.2 - B.1.600
TFCI-2705DF8	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705D16	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701837	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705DE9	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705E13	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2708FFF	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705D8F	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705DBC	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705D52	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705D61	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705D25	2021-01-21	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701846	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701794	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701828	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270162E	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270548A	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2701749	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27054A8	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27017C1	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705E04	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-22	B.1.177	B.1.177-like
none	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C492	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704C38	2021-01-23	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-23	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-23	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27094FF	2021-01-23	A.23.1	A.23.1
TFCI-27094FF	2021-01-23	A.23.1	A.23.1
TFCI-27094FF	2021-01-23	A.23.1	A.23.1
none	2021-01-23	B.1.408	B.1.2 - B.1.600
none	2021-01-23	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-23	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-23	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-24	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-24	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-24	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-24	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-25	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-25	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-25	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-25	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-25	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-25	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704324	2021-01-26	AC.1	B.1.1.1 - B.1.1.409
none	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704272	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE87	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE87	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE87	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AE87	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C4A1	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C4B0	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270451F	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704281	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270448B	2021-01-26	B.1.177	B.1.177-like
TFCI-2704254	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27043AC	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AF1B	2021-01-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27042AF	2021-01-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27042FA	2021-01-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DC02	2021-01-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270DC02	2021-01-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270437F	2021-01-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27042BE	2021-01-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27065C2	2021-01-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709064	2021-01-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270660B	2021-01-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709055	2021-01-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27043BB	2021-01-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27065D1	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27065A4	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706595	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27042DC	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704360	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709046	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706586	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27065B3	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270447C	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704342	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270445E	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704306	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704245	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27043D9	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270452E	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27043CA	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27042EB	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270446D	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AF2A	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27090BF	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704351	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704333	2021-01-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704290	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709091	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AF0C	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27044B8	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27044D6	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27043E8	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704500	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270455B	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270455B	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27090A0	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27042CD	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704430	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270454C	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2708EF2	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2704315	2021-01-29	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27090EC	2021-01-30	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27044F4	2021-01-30	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706577	2021-01-30	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27044C7	2021-01-30	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-30	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270453D	2021-01-30	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-31	AC.1	B.1.1.1 - B.1.1.409
TFCI-2705059	2021-01-31	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-31	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-31	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27065E0	2021-01-31	B.1.1.7	B.1.1.7 (Alpha)
none	2021-01-31	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-01	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AEC3	2021-02-01	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-01	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27056EE	2021-02-01	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27056B1	2021-02-01	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-01	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-01	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705F98	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706155	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-02	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705226	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705244	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
none	2021-02-03	AC.1	B.1.1.1 - B.1.1.409
none	2021-02-03	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705F89	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705F5C	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270601C	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270600D	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705F2F	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705FF2	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705FA7	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705F4D	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270560C	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270555A	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270554B	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27055B4	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27055C3	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27055E1	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270561B	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27055F0	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270562A	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705639	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705587	2021-02-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709161	2021-02-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705569	2021-02-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705578	2021-02-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270918F	2021-02-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709073	2021-02-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705596	2021-02-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709170	2021-02-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709082	2021-02-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270553C	2021-02-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27091BC	2021-02-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27091CB	2021-02-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27055D2	2021-02-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2708CCB	2021-02-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270552D	2021-02-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2708D9B	2021-02-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AF39	2021-02-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27060FE	2021-02-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270603A	2021-02-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C605	2021-02-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705FE3	2021-02-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27060B2	2021-02-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706119	2021-02-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27091DA	2021-02-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709213	2021-02-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706146	2021-02-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706173	2021-02-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706191	2021-02-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706137	2021-02-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706128	2021-02-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706182	2021-02-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270602B	2021-02-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706164	2021-02-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705FD4	2021-02-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705FC5	2021-02-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705EF5	2021-02-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270610A	2021-02-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705F7A	2021-02-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27060EF	2021-02-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706049	2021-02-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705F10	2021-02-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2705FB6	2021-02-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709107	2021-02-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27062CB	2021-02-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270629E	2021-02-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709028	2021-02-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27062E9	2021-02-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2708F1D	2021-02-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2708F2C	2021-02-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2708F0E	2021-02-11	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709037	2021-02-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709125	2021-02-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709143	2021-02-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709134	2021-02-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709152	2021-02-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709019	2021-02-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706340	2021-02-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709204	2021-02-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2709222	2021-02-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27091F8	2021-02-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27091E9	2021-02-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270647A	2021-02-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27062BC	2021-02-14	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27065FF	2021-02-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270654A	2021-02-16	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27068F6	2021-02-17	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706CAF	2021-02-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706D24	2021-02-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706D06	2021-02-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706CDC	2021-02-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706CFA	2021-02-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706D51	2021-02-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706D15	2021-02-22	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706CCD	2021-02-23	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706C54	2021-02-23	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706D33	2021-02-23	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706C81	2021-02-23	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706CBE	2021-02-24	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706C90	2021-02-24	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706CEB	2021-02-24	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706C63	2021-02-24	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706D60	2021-02-24	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706D42	2021-02-24	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706E30	2021-02-25	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706E12	2021-02-25	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706DE8	2021-02-25	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706E21	2021-02-25	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706DAC	2021-02-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706DD9	2021-02-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706DF7	2021-02-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706DBB	2021-02-27	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706E03	2021-02-28	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706EC7	2021-03-01	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706EC7	2021-03-01	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706EE5	2021-03-01	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706EE5	2021-03-01	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706E9A	2021-03-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706E9A	2021-03-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706EB8	2021-03-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706EB8	2021-03-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706EA9	2021-03-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706EA9	2021-03-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706E8B	2021-03-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706E8B	2021-03-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706ED6	2021-03-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706ED6	2021-03-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706FC4	2021-03-03	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706FB5	2021-03-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706F88	2021-03-04	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706F97	2021-03-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706FE2	2021-03-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2706FD3	2021-03-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AF57	2021-03-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AF57	2021-03-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C4DE	2021-03-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C4DE	2021-03-09	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27070B1	2021-03-10	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27079D4	2021-03-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AF75	2021-03-18	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27079A7	2021-03-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-27079C5	2021-03-20	B.1.1.7	B.1.1.7 (Alpha)
TFCI-2707998	2021-03-23	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C4ED	2021-03-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270C4ED	2021-03-26	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A160	2021-04-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A17F	2021-04-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A124	2021-04-02	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A106	2021-04-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A0FA	2021-04-07	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A0CD	2021-04-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A0EB	2021-04-08	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AFA2	2021-04-12	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A591	2021-04-13	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270AF93	2021-04-14	B.1.617.2	B.1.617.2 (Delta)
TFCI-270A43A	2021-04-15	P.1.1	P.1 (Gamma)
TFCI-270A467	2021-04-19	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A582	2021-04-22	AY.100	B.1.617.2 (Delta)
TFCI-270A5FB	2021-04-30	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A8F2	2021-05-05	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A92C	2021-05-06	B.1.1.7	B.1.1.7 (Alpha)
TFCI-270A78C	2021-05-06	B.1.1.7	B.1.1.7 (Alpha)
